Table Names,고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,반품?,관리자
영업 실적 2019년.xlsx/영업 실적 2019년,5603,IN-2019-28304,2019-11-16,2019-11-20,표준 배송,KT-16465,윤규식,소비자,군포시,경기도,대한민국,수도권,TEC-CO-10003951,사무기기,복사기,"HP Copy Machine, High-Speed",1491382.8,6,0,328093.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5604,IN-2019-46812,2019-08-30,2019-08-31,특급 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,영남,FUR-CH-10004065,가구,의자,"SAFCO Bag Chairs, Adjustable",190686.96,4,0.1,12594.96,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5605,IN-2019-46812,2019-08-30,2019-08-31,특급 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,영남,FUR-CH-10001664,가구,의자,"Novimex Swivel Stool, Black",594974.16,4,0.1,79302.96,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5606,IN-2019-23005,2019-10-05,2019-10-09,표준 배송,PO-19180,박희주,홈 오피스,송파구,서울특별시,대한민국,수도권,OFF-AR-10000851,사무용품,필기구,"Sanford Sketch Pad, Blue",92779.2,2,0,20379.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5607,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,FUR-CH-10000027,가구,의자,"SAFCO Executive Leather Armchair, Black",1685448,4,0.1,56181.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5608,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,OFF-BI-10003098,사무용품,바인더,"Ibico Binding Machine, Economy",141610.68,3,0.1,45587.88,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5609,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,TEC-MA-10002340,사무기기,전산기기,"Konica Receipt Printer, White",221531.76,2,0.1,59045.76,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5610,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,OFF-LA-10002992,사무용품,라벨,"Novimex Removable Labels, 5000 Label Set",27181.98,3,0.1,-2744.82,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5611,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,OFF-EN-10004181,사무용품,봉투,"GlobeWeis Business Envelopes, Recycled",44449.56,3,0.1,11309.76,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5612,IN-2019-39231,2019-06-20,2019-06-25,빠른 배송,KB-16585,최영롱,기업 고객,종로구,서울특별시,대한민국,수도권,OFF-BI-10003784,사무용품,바인더,"Ibico Index Tab, Economy",47781.9,5,0.1,19017.9,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5626,IN-2019-25448,2019-03-24,2019-03-28,표준 배송,AO-10810,류진주,기업 고객,성남시,경기도,대한민국,수도권,FUR-CH-10003232,가구,의자,"Harbour Creations Executive Leather Armchair, Adjustable",432543.24,1,0.1,105704.64,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5627,IN-2019-18105,2019-08-09,2019-08-12,특급 배송,EH-13945,임문도,소비자,창녕군,경상남도,대한민국,영남,OFF-PA-10003511,사무용품,종이,"Green Bar Memo Slips, 8.5 x 11",57006.27,5,0.47,3150.27,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5628,IN-2019-18105,2019-08-09,2019-08-12,특급 배송,EH-13945,임문도,소비자,창녕군,경상남도,대한민국,영남,OFF-AR-10004138,사무용품,필기구,"Stanley Pens, Easy-Erase",15368.544,2,0.27,1659.744,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5629,IN-2019-18105,2019-08-09,2019-08-12,특급 배송,EH-13945,임문도,소비자,창녕군,경상남도,대한민국,영남,OFF-SU-10000789,사무용품,일반 사무용품,"Kleencut Box Cutter, Serrated",50843.43,3,0.47,-10570.77,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5654,IN-2019-77577,2019-06-22,2019-06-26,표준 배송,HE-14800,윤대권,기업 고객,전주시,전라북도,대한민국,호남,FUR-FU-10001933,가구,가구류,"Tenex Stacking Tray, Black",18830.934,1,0.27,746.334,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5659,IN-2019-38174,2019-04-27,2019-05-02,표준 배송,HA-14920,도현윤,소비자,서구,대전광역시,대한민국,충청,TEC-AC-10001639,사무기기,악세사리,"Belkin Flash Drive, Erganomic",109471.5,3,0.1,9684.9,Yes,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5660,IN-2019-38174,2019-04-27,2019-05-02,표준 배송,HA-14920,도현윤,소비자,서구,대전광역시,대한민국,충청,OFF-LA-10002180,사무용품,라벨,"Hon Color Coded Labels, 5000 Label Set",24235.2,2,0.1,5875.2,Yes,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5687,IN-2019-37796,2019-07-13,2019-07-19,표준 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,호남,FUR-FU-10002659,가구,가구류,"Eldon Clock, Black",378763.128,9,0.27,36165.528,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5688,IN-2019-37796,2019-07-13,2019-07-19,표준 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,호남,TEC-PH-10001535,사무기기,전화기,"Nokia Speaker Phone, Cordless",213343.2,2,0.17,10281.6,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5689,IN-2019-37796,2019-07-13,2019-07-19,표준 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,호남,FUR-FU-10004549,가구,가구류,"Advantus Frame, Erganomic",245137.212,3,0.27,36934.812,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5696,IN-2019-19008,2019-12-12,2019-12-17,표준 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,TEC-CO-10001419,사무기기,복사기,"Hewlett Copy Machine, Color",811236.6,3,0,24327,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5697,IN-2019-19008,2019-12-12,2019-12-17,표준 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,FUR-BO-10001393,가구,책장,"Safco 3-Shelf Cabinet, Pine",867969,5,0,95472,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5698,IN-2019-19008,2019-12-12,2019-12-17,표준 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,TEC-PH-10004655,사무기기,전화기,"Apple Speaker Phone, Cordless",386019,3,0,96481.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5710,IN-2019-43543,2019-09-20,2019-09-26,표준 배송,TS-21430,구성욱,기업 고객,중구,인천광역시,대한민국,수도권,TEC-PH-10002742,사무기기,전화기,"Motorola Audio Dock, Cordless",298375.704,2,0.17,14346.504,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5717,IN-2019-30467,2019-03-29,2019-04-02,표준 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,수도권,OFF-LA-10004400,사무용품,라벨,"Hon Legal Exhibit Labels, Laser Printer Compatible",22154.4,2,0,3488.4,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5718,IN-2019-30467,2019-03-29,2019-04-02,표준 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,수도권,FUR-CH-10002091,가구,의자,"Harbour Creations Swivel Stool, Set of Two",372034.8,2,0,126439.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5719,IN-2019-30467,2019-03-29,2019-04-02,표준 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,수도권,TEC-CO-10003982,사무기기,복사기,"HP Ink, High-Speed",776628,6,0,333784.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5731,IN-2019-52181,2019-05-31,2019-06-04,빠른 배송,PS-19045,정동인,홈 오피스,성북구,서울특별시,대한민국,수도권,OFF-ST-10001631,사무용품,수납용품,"Tenex Trays, Blue",321259.302,7,0.17,104488.902,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5734,IN-2019-13891,2019-07-26,2019-07-31,표준 배송,JL-15835,최민종,소비자,경주시,경상북도,대한민국,영남,TEC-PH-10003002,사무기기,전화기,"Cisco Smart Phone, Full Size",5315342.4,8,0,850435.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5735,IN-2019-13891,2019-07-26,2019-07-31,표준 배송,JL-15835,최민종,소비자,경주시,경상북도,대한민국,영남,OFF-AR-10002109,사무용품,필기구,"Binney & Smith Sketch Pad, Fluorescent",145594.8,3,0,40759.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5752,IN-2019-51334,2019-06-05,2019-06-10,표준 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,호남,OFF-ST-10003411,사무용품,수납용품,"Eldon Trays, Wire Frame",239904,5,0,35955,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5753,IN-2019-51334,2019-06-05,2019-06-10,표준 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,호남,TEC-CO-10002119,사무기기,복사기,"Sharp Fax Machine, Digital",903587.4,3,0,162577.8,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5762,IN-2019-56332,2019-08-29,2019-09-02,표준 배송,PW-19240,류자철,소비자,군포시,경기도,대한민국,수도권,OFF-LA-10003381,사무용품,라벨,"Harbour Creations Color Coded Labels, Alphabetical",13752.864,2,0.47,-9870.336,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5763,ID-2019-30628,2019-12-04,2019-12-06,특급 배송,EB-13975,원현정,기업 고객,종로구,서울특별시,대한민국,수도권,OFF-AR-10002417,사무용품,필기구,"Boston Sketch Pad, Water Color",116194.32,4,0.45,-71934.48,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5767,IN-2019-42080,2019-03-27,2019-04-01,표준 배송,TB-21625,남은준,소비자,의정부시,경기도,대한민국,수도권,FUR-FU-10000918,가구,가구류,"Deflect-O Photo Frame, Duo Pack",317995.2,6,0,107956.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5770,IN-2019-64214,2019-10-12,2019-10-17,표준 배송,LT-16765,문희진,소비자,북구,부산광역시,대한민국,영남,OFF-EN-10001882,사무용품,봉투,"Jiffy Manila Envelope, with clear poly window",180846,6,0,88495.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5772,IN-2019-31825,2019-12-08,2019-12-13,빠른 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,충청,OFF-AR-10003446,사무용품,필기구,"BIC Highlighters, Water Color",67656.6,3,0,0,,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5773,IN-2019-31825,2019-12-08,2019-12-13,빠른 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,충청,FUR-CH-10002932,가구,의자,"Harbour Creations Rocking Chair, Adjustable",152571.6,1,0,15238.8,,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5781,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,TEC-PH-10004618,사무기기,전화기,"Motorola Speaker Phone, VoIP",357661.98,3,0.1,31771.98,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5782,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,FUR-FU-10003608,가구,가구류,"Tenex Light Bulb, Erganomic",128887.2,8,0.1,-5752.8,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5783,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,FUR-BO-10002510,가구,책장,"Safco 3-Shelf Cabinet, Traditional",774975.6,5,0.1,77448.6,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5784,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,TEC-PH-10004281,사무기기,전화기,"Samsung Audio Dock, Cordless",467298.72,3,0.1,171335.52,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5785,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,OFF-SU-10003863,사무용품,일반 사무용품,"Kleencut Letter Opener, High Speed",194322.24,8,0.1,47442.24,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5786,IN-2019-18497,2019-05-18,2019-05-21,특급 배송,SH-19975,구정혁,기업 고객,안산시,경기도,대한민국,수도권,OFF-AR-10001132,사무용품,필기구,"BIC Markers, Blue",72788.22,3,0.1,27439.02,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5795,ID-2019-11777,2019-12-20,2019-12-27,표준 배송,PF-19165,노채아,소비자,강남구,서울특별시,대한민국,수도권,OFF-AR-10001770,사무용품,필기구,"Binney & Smith Markers, Water Color",41723.1,3,0.5,-6747.3,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5797,IN-2019-62282,2019-10-17,2019-10-22,표준 배송,SM-20950,김덕수,기업 고객,논산시,충청남도,대한민국,충청,OFF-LA-10003971,사무용품,라벨,"Novimex Color Coded Labels, Laser Printer Compatible",25336.8,2,0,6058.8,,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5798,IN-2019-62282,2019-10-17,2019-10-22,표준 배송,SM-20950,김덕수,기업 고객,논산시,충청남도,대한민국,충청,TEC-MA-10001727,사무기기,전산기기,"Konica Receipt Printer, Wireless",872865,7,0,69829.2,,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,5801,IN-2019-52944,2019-09-03,2019-09-09,표준 배송,EM-14200,송석준,홈 오피스,영도구,부산광역시,대한민국,영남,OFF-BI-10002562,사무용품,바인더,"Ibico Binding Machine, Durable",107956.8,2,0,44247.6,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5808,IN-2019-21038,2019-07-03,2019-07-06,특급 배송,RK-19300,손아라,소비자,종로구,서울특별시,대한민국,수도권,TEC-PH-10002320,사무기기,전화기,"Samsung Speaker Phone, Full Size",381061.8,3,0,19002.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5809,IN-2019-70948,2019-09-06,2019-09-10,표준 배송,PJ-19015,임은수,소비자,서귀포시,제주특별자치도,대한민국,호남,TEC-AC-10003413,사무기기,악세사리,"Logitech Router, Programmable",456833.52,2,0.1,131922.72,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5810,IN-2019-70948,2019-09-06,2019-09-10,표준 배송,PJ-19015,임은수,소비자,서귀포시,제주특별자치도,대한민국,호남,TEC-CO-10000786,사무기기,복사기,"Canon Fax Machine, Color",587207.88,2,0.1,58684.68,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,5813,IN-2019-49108,2019-08-20,2019-08-20,당일 배송,PC-19000,한재우,홈 오피스,경주시,경상북도,대한민국,영남,OFF-EN-10003455,사무용품,봉투,"Cameo Manila Envelope, Set of 50",99144,4,0.1,26438.4,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5822,ID-2019-12680,2019-02-27,2019-03-03,표준 배송,AH-10120,나미선,홈 오피스,의성군,경상북도,대한민국,영남,OFF-ST-10001554,사무용품,수납용품,"Eldon Folders, Industrial",112197.96,7,0.1,-8825.04,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5824,IN-2019-17482,2019-03-30,2019-04-04,빠른 배송,LC-17140,서현정,소비자,철원군,강원도,대한민국,강원,FUR-CH-10004009,가구,의자,"SAFCO Rocking Chair, Set of Two",699516,5,0,160803,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,5828,ID-2019-68498,2019-10-12,2019-10-17,표준 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,수도권,FUR-CH-10001203,가구,의자,"Novimex Steel Folding Chair, Set of Two",193881.6,3,0.25,-54345.6,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5829,ID-2019-68498,2019-10-12,2019-10-17,표준 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,수도권,FUR-FU-10002665,가구,가구류,"Advantus Light Bulb, Erganomic",42893.55,3,0.25,7917.75,Yes,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5833,ID-2019-18952,2019-10-12,2019-10-12,당일 배송,LE-16810,손영아,소비자,수영구,부산광역시,대한민국,영남,FUR-TA-10002487,가구,탁자,"Bevis Training Table, with Bottom Storage",410015.52,3,0.6,-143538.48,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5835,ID-2019-72936,2019-08-03,2019-08-08,표준 배송,EB-13705,박혜미,기업 고객,안양시,경기도,대한민국,수도권,OFF-FA-10002388,사무용품,파스너,"Accos Push Pins, Assorted Sizes",12941.964,2,0.47,-10314.036,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5836,ID-2019-72936,2019-08-03,2019-08-08,표준 배송,EB-13705,박혜미,기업 고객,안양시,경기도,대한민국,수도권,OFF-EN-10003619,사무용품,봉투,"Kraft Manila Envelope, with clear poly window",97405.308,6,0.47,-22118.292,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,5857,IN-2019-59580,2019-09-27,2019-10-01,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-AR-10004486,사무용품,필기구,"Sanford Canvas, Blue",324641.52,7,0.1,57534.12,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5858,IN-2019-59580,2019-09-27,2019-10-01,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-LA-10002703,사무용품,라벨,"Novimex Removable Labels, Adjustable",47093.4,5,0.1,15116.4,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5859,IN-2019-59580,2019-09-27,2019-10-01,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,FUR-CH-10003581,가구,의자,"Hon Executive Leather Armchair, Adjustable",1669695.12,4,0.1,482292.72,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5860,IN-2019-59580,2019-09-27,2019-10-01,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-EN-10004560,사무용품,봉투,"Ames Mailers, Security-Tint",105340.5,3,0.1,44477.1,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,5867,ID-2019-52041,2019-03-08,2019-03-12,표준 배송,MS-17770,김구철,소비자,구로구,서울특별시,대한민국,수도권,OFF-ST-10004346,사무용품,수납용품,"Tenex Shelving, Single Width",138901.662,3,0.17,-6784.938,,김성식
